Site Name,Latitude,Longitude,Site Enabled,Device Name,Device Type,Max Power (dBm),Misc Loss (dB),Antenna Type,Mechanical Azimuth (deg),Mechanical Downtilt (deg),Electrical Downtilt (deg),Antenna Height AGL (m),Beamforming Gain (dB),LTE PDSCH Offset (dB),Cell Load (%)
S1893,33.2420160,-96.3130166,true,LTE-ENodeB-2413,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1894,33.1616164,-96.4215896,true,LTE-ENodeB-2414,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1895,31.2017993,-97.9104771,true,LTE-ENodeB-2415,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1896,33.0798085,-96.4524094,true,LTE-ENodeB-2416,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1897,33.0242345,-96.4791486,true,LTE-ENodeB-2417,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1898,32.9833857,-96.5373449,true,LTE-ENodeB-2418,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1899,33.1494757,-96.6451595,true,LTE-ENodeB-2419,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S19,31.7437670,-95.6083487,true,LTE-ENodeB-1016,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S190,29.5880429,-95.2269148,true,LTE-ENodeB-119,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S1900,30.0210756,-98.3020685,true,LTE-ENodeB-2420,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1901,33.6725380,-101.3853818,true,LTE-ENodeB-2421,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1902,31.2211584,-99.8513467,true,LTE-ENodeB-244,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S1903,31.1294350,-104.8098921,true,LTE-ENodeB-2422,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1904,32.9694513,-96.5244503,true,LTE-ENodeB-2423,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1905,31.4131985,-102.3527693,true,LTE-ENodeB-2424,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1906,31.3948063,-102.3455418,true,LTE-ENodeB-2425,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1907,36.0787144,-102.4892668,true,LTE-ENodeB-2426,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1908,33.9637705,-101.3074318,true,LTE-ENodeB-2427,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1909,30.7005661,-101.2140890,true,LTE-ENodeB-2428,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S191,29.6176993,-98.7286607,true,LTE-ENodeB-1172,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1910,29.5942341,-95.4612566,true,LTE-ENodeB-2429,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1911,30.7149045,-101.2164570,true,LTE-ENodeB-2430,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1912,30.7189905,-101.2046586,true,LTE-ENodeB-2431,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1913,33.6850883,-101.2070132,true,LTE-ENodeB-245,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S1914,33.1195185,-96.9052609,true,LTE-ENodeB-2432,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1915,29.5820885,-95.4943800,true,LTE-ENodeB-2433,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1916,33.6661120,-101.2508145,true,LTE-ENodeB-2434,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1917,33.6543605,-101.2487079,true,LTE-ENodeB-2435,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1918,36.0745810,-102.5330871,true,LTE-ENodeB-2436,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1919,29.5786771,-95.4859281,true,LTE-ENodeB-2437,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S192,30.0466431,-98.4206163,true,LTE-ENodeB-1173,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1920,29.5519636,-95.5432094,true,LTE-ENodeB-2438,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1921,31.1232723,-104.7959287,true,LTE-ENodeB-2439,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1922,31.8791515,-102.4187503,true,LTE-ENodeB-2440,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1923,32.7255342,-101.9145461,true,LTE-ENodeB-2441,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1924,32.6853457,-101.9540798,true,LTE-ENodeB-246,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S1925,33.7908722,-101.5451610,true,LTE-ENodeB-2442,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1926,31.0359250,-104.8603496,true,LTE-ENodeB-2443,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1927,32.9559322,-96.9241638,true,LTE-ENodeB-2444,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1928,32.6794726,-101.9353517,true,LTE-ENodeB-2445,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1929,32.9361146,-97.0288742,true,LTE-ENodeB-2446,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S193,32.8647360,-101.2540442,true,LTE-ENodeB-1174,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1930,32.7533872,-101.9231230,true,LTE-ENodeB-2447,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1931,33.5774234,-96.2736963,true,LTE-ENodeB-2448,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1932,34.8502760,-102.4008054,true,LTE-ENodeB-2449,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1933,34.7830015,-102.4283235,true,LTE-ENodeB-2450,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1934,35.1147200,-102.2686134,true,LTE-ENodeB-2451,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1935,33.4162024,-95.5251197,true,LTE-ENodeB-247,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S1936,33.3619794,-95.7868986,true,LTE-ENodeB-2452,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1937,33.3623550,-95.6953730,true,LTE-ENodeB-2453,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1938,33.3712930,-95.6781338,true,LTE-ENodeB-2454,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1939,33.0766664,-97.0043493,true,LTE-ENodeB-2455,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S194,33.4365695,-94.0547645,true,LTE-ENodeB-1175,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1940,29.1070580,-97.0013776,true,LTE-ENodeB-2456,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1941,33.0957938,-96.9966116,true,LTE-ENodeB-2457,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1942,29.4713715,-95.0615287,true,LTE-ENodeB-2458,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1943,33.0453224,-96.9235308,true,LTE-ENodeB-2459,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1944,33.0305825,-96.8980660,true,LTE-ENodeB-2460,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1945,34.9439632,-100.8922187,true,LTE-ENodeB-2461,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1946,31.8470662,-102.3332574,true,LTE-ENodeB-248,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S1947,34.9346120,-100.9170734,true,LTE-ENodeB-2462,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1948,34.8708320,-100.5968876,true,LTE-ENodeB-2463,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1949,27.7936676,-98.6989387,true,LTE-ENodeB-2464,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S195,33.4329480,-94.0955446,true,LTE-ENodeB-1176,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1950,27.8555090,-98.6090674,true,LTE-ENodeB-2465,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1951,27.5377752,-98.4431011,true,LTE-ENodeB-2466,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1952,31.9447777,-102.4050934,true,LTE-ENodeB-2467,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1953,31.8912629,-102.3321104,true,LTE-ENodeB-2468,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1954,27.5351808,-98.7487451,true,LTE-ENodeB-2469,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1955,32.5090369,-99.0897665,true,LTE-ENodeB-2470,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1956,31.7531291,-102.4096873,true,LTE-ENodeB-2471,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1957,31.9373363,-102.4021995,true,LTE-ENodeB-249,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1958,31.8727832,-102.4740739,true,LTE-ENodeB-2472,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1959,31.8469880,-102.3663406,true,LTE-ENodeB-2473,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S196,33.4422150,-94.1394721,true,LTE-ENodeB-1177,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1960,31.8462099,-102.5247240,true,LTE-ENodeB-2474,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1961,31.8418165,-102.5501925,true,LTE-ENodeB-2475,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1962,31.8606332,-102.4517158,true,LTE-ENodeB-2476,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1963,29.6035645,-95.6164742,true,LTE-ENodeB-2477,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1964,31.8551601,-102.4792719,true,LTE-ENodeB-2478,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1965,31.8182975,-102.5244021,true,LTE-ENodeB-2479,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1966,31.9941067,-106.3729192,true,LTE-ENodeB-2480,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1967,31.7977481,-102.4941147,true,LTE-ENodeB-2481,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1968,31.7991526,-102.4741260,true,LTE-ENodeB-250,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1969,31.8393556,-102.3881477,true,LTE-ENodeB-2482,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S197,33.4283488,-94.0964400,true,LTE-ENodeB-1178,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1970,29.6576998,-100.4771341,true,LTE-ENodeB-2483,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1971,29.5847940,-95.5358109,true,LTE-ENodeB-2484,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1972,31.9587540,-106.4834933,true,LTE-ENodeB-2485,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1973,31.9816109,-106.4206215,true,LTE-ENodeB-2486,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1974,31.8388940,-102.4671713,true,LTE-ENodeB-2487,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1975,31.8380677,-102.4453216,true,LTE-ENodeB-2488,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1976,31.7061770,-106.1653254,true,LTE-ENodeB-2489,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1977,31.8935135,-106.5762028,true,LTE-ENodeB-2490,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1978,31.8463232,-102.4256152,true,LTE-ENodeB-2491,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1979,31.8115915,-106.0263247,true,LTE-ENodeB-251,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S198,33.5345161,-94.0685342,true,LTE-ENodeB-1179,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1980,31.6627353,-106.1578186,true,LTE-ENodeB-2492,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1981,29.6434420,-95.5742398,true,LTE-ENodeB-2493,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1982,32.0413940,-102.3224279,true,LTE-ENodeB-2494,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1983,31.8844987,-106.4384394,true,LTE-ENodeB-2495,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1984,31.5971131,-106.2197644,true,LTE-ENodeB-2496,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1985,31.9891408,-102.3814243,true,LTE-ENodeB-2497,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1986,31.8886408,-102.2884767,true,LTE-ENodeB-2498,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1987,31.7391178,-102.3221422,true,LTE-ENodeB-2499,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1988,31.5020218,-106.1820314,true,LTE-ENodeB-2500,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1989,31.7744879,-106.5182828,true,LTE-ENodeB-2501,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S199,33.5305240,-94.3357247,true,LTE-ENodeB-1180,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1990,31.6760523,-106.3346597,true,LTE-ENodeB-27,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1991,31.6748075,-106.2951511,true,LTE-ENodeB-252,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S1992,31.9778824,-106.6337587,true,LTE-ENodeB-2502,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1993,31.9275589,-106.6264975,true,LTE-ENodeB-253,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S1994,31.5976561,-106.2829065,true,LTE-ENodeB-254,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S1995,29.8918693,-96.6964883,true,LTE-ENodeB-255,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S1996,32.7649725,-100.4277089,true,LTE-ENodeB-256,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S1997,31.8679714,-106.0734769,true,LTE-ENodeB-257,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S1998,32.6425935,-100.5839351,true,LTE-ENodeB-258,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S1999,31.6180255,-106.1830993,true,LTE-ENodeB-259,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2,31.9630596,-95.6783415,true,LTE-ENodeB-12,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S20,31.6815388,-95.7105097,true,LTE-ENodeB-1017,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S200,29.3809577,-95.8385580,true,LTE-ENodeB-1181,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2000,32.8461104,-100.5634733,true,LTE-ENodeB-260,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2001,29.6358354,-95.6148696,true,LTE-ENodeB-261,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2002,29.6240595,-95.6369999,true,LTE-ENodeB-28,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2003,31.6255910,-106.0295748,true,LTE-ENodeB-262,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2004,31.8460470,-106.1810341,true,LTE-ENodeB-263,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2005,29.6527830,-95.6220832,true,LTE-ENodeB-264,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2006,31.8708095,-106.1805745,true,LTE-ENodeB-265,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2007,31.8027756,-106.2033564,true,LTE-ENodeB-266,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2008,31.7247725,-106.2139800,true,LTE-ENodeB-267,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2009,31.6580002,-106.3180125,true,LTE-ENodeB-268,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S201,33.2321745,-95.8620407,true,LTE-ENodeB-120,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S2010,31.6019716,-106.2244898,true,LTE-ENodeB-269,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2011,31.5565126,-106.2488932,true,LTE-ENodeB-270,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2012,29.3955655,-94.9077125,true,LTE-ENodeB-271,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2013,31.4445351,-106.1108129,true,LTE-ENodeB-29,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2014,29.6856338,-95.6832160,true,LTE-ENodeB-272,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2015,29.6397715,-95.6801981,true,LTE-ENodeB-273,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2016,31.5028773,-106.1966669,true,LTE-ENodeB-274,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2017,31.5253681,-106.0948620,true,LTE-ENodeB-275,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2018,31.5363107,-106.1705048,true,LTE-ENodeB-276,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2019,31.4180728,-106.0759658,true,LTE-ENodeB-277,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S202,33.3068797,-94.3675368,true,LTE-ENodeB-1182,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2020,33.5222312,-95.8820481,true,LTE-ENodeB-278,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2021,33.6050220,-96.1949745,true,LTE-ENodeB-279,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2022,33.6119283,-96.0822101,true,LTE-ENodeB-280,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2023,33.4227085,-95.9895070,true,LTE-ENodeB-281,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2024,33.5681855,-96.2025665,true,LTE-ENodeB-30,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2025,33.5460945,-96.1242411,true,LTE-ENodeB-282,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2026,33.5881178,-95.9319136,true,LTE-ENodeB-283,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2027,33.3744310,-96.3007690,true,LTE-ENodeB-284,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2028,33.3913972,-96.0758415,true,LTE-ENodeB-285,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2029,32.8471083,-100.4559449,true,LTE-ENodeB-286,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S203,33.5722033,-94.4334970,true,LTE-ENodeB-1183,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2030,31.4609081,-106.1820990,true,LTE-ENodeB-287,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2031,31.4504492,-106.0942832,true,LTE-ENodeB-288,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2032,29.7150409,-95.7737882,true,LTE-ENodeB-289,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2033,33.5504700,-95.9086820,true,LTE-ENodeB-290,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2034,33.5776980,-96.1904588,true,LTE-ENodeB-291,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2035,33.4299140,-96.3610533,true,LTE-ENodeB-31,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2036,33.7110347,-96.1672193,true,LTE-ENodeB-292,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2037,29.9195143,-96.8381636,true,LTE-ENodeB-293,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2038,29.9304037,-96.8557418,true,LTE-ENodeB-294,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2039,33.6686115,-96.1611879,true,LTE-ENodeB-295,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S204,33.4681539,-94.4304501,true,LTE-ENodeB-1184,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2040,30.0675715,-95.5980466,true,LTE-ENodeB-296,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2041,29.6877146,-97.1553856,true,LTE-ENodeB-297,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2042,29.6012640,-95.5836772,true,LTE-ENodeB-298,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2043,29.6738425,-96.0071277,true,LTE-ENodeB-299,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2044,29.8863869,-96.6546524,true,LTE-ENodeB-300,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2045,30.0563010,-95.5498738,true,LTE-ENodeB-301,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2046,33.9855240,-101.3008454,true,LTE-ENodeB-5,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2047,34.1312420,-101.4575216,true,LTE-ENodeB-32,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2048,34.1192285,-101.4214548,true,LTE-ENodeB-302,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2049,29.5571384,-95.4916933,true,LTE-ENodeB-2262,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S205,33.5691424,-94.5111419,true,LTE-ENodeB-1185,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2050,34.0216210,-101.3850449,true,LTE-ENodeB-2263,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2051,33.9819255,-101.3635562,true,LTE-ENodeB-2264,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2052,29.6213754,-95.5280978,true,LTE-ENodeB-2265,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2053,29.5510519,-95.4493110,true,LTE-ENodeB-2266,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2054,29.5230889,-95.4603012,true,LTE-ENodeB-2267,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2055,29.5486788,-95.4765955,true,LTE-ENodeB-2268,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2056,29.5727707,-95.5222835,true,LTE-ENodeB-2269,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2057,29.6193398,-95.5660934,true,LTE-ENodeB-2270,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2058,29.5980438,-95.6164589,true,LTE-ENodeB-2271,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2059,29.5844499,-95.5866487,true,LTE-ENodeB-229,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S206,33.6827667,-94.6716995,true,LTE-ENodeB-1186,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2060,29.5126200,-95.4476647,true,LTE-ENodeB-2272,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2061,29.5316692,-95.5035671,true,LTE-ENodeB-2273,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2062,29.3768941,-94.9716658,true,LTE-ENodeB-2274,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2063,29.5914309,-95.6640253,true,LTE-ENodeB-2275,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2064,29.6888508,-95.7565885,true,LTE-ENodeB-2276,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2065,29.7431906,-95.7714376,true,LTE-ENodeB-2277,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2066,29.7583824,-95.7747268,true,LTE-ENodeB-2278,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2067,29.7156987,-95.7613407,true,LTE-ENodeB-2279,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2068,29.7131570,-95.7652373,true,LTE-ENodeB-2280,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2069,29.7806002,-95.8312236,true,LTE-ENodeB-2281,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S207,33.4504090,-94.4801443,true,LTE-ENodeB-1187,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2070,29.7458406,-95.7750921,true,LTE-ENodeB-230,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2071,29.5994785,-95.6262691,true,LTE-ENodeB-2282,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2072,29.6790860,-96.0480974,true,LTE-ENodeB-2283,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2073,29.7199592,-95.8777186,true,LTE-ENodeB-2284,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2074,29.5804738,-95.6124658,true,LTE-ENodeB-2285,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2075,29.5871475,-95.6057176,true,LTE-ENodeB-2286,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2076,29.5739783,-95.6321350,true,LTE-ENodeB-2287,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2077,29.6538658,-95.8101753,true,LTE-ENodeB-2288,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2078,29.5772552,-95.7898420,true,LTE-ENodeB-2289,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2079,29.6323978,-95.7162318,true,LTE-ENodeB-2290,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S208,33.4826217,-94.7237062,true,LTE-ENodeB-1188,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2080,29.5600115,-95.6064728,true,LTE-ENodeB-2291,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2081,29.5186023,-95.4867491,true,LTE-ENodeB-231,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2082,29.4582567,-95.5140163,true,LTE-ENodeB-2292,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2083,29.6071910,-95.7176612,true,LTE-ENodeB-2293,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2084,29.6136357,-95.7028504,true,LTE-ENodeB-2294,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2085,29.5863550,-95.6996577,true,LTE-ENodeB-2295,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2086,29.5158277,-95.5811729,true,LTE-ENodeB-2296,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2087,29.5823010,-95.7648736,true,LTE-ENodeB-2297,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2088,29.5894039,-95.7759492,true,LTE-ENodeB-2298,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2089,29.5501998,-95.7859711,true,LTE-ENodeB-2299,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S209,29.5669304,-95.3519852,true,LTE-ENodeB-1189,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2090,29.5356375,-95.7764448,true,LTE-ENodeB-2300,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2091,29.5504995,-95.8417338,true,LTE-ENodeB-2301,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2092,29.5233167,-95.8335092,true,LTE-ENodeB-25,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S2093,29.3222152,-95.6805226,true,LTE-ENodeB-232,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S2094,33.1526192,-95.1373054,true,LTE-ENodeB-2302,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2095,32.9669459,-95.2771256,true,LTE-ENodeB-2303,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2096,31.8929540,-96.1609833,true,LTE-ENodeB-2304,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S2097,31.7234640,-96.1611495,true,LTE-ENodeB-2305,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
